operator,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error
gp,6,0.8,adaptive,elevated_risk,49,0.7142857142857143,0.5673702803535065,0.8341582083454184,-0.08571428571428574,0.2857142857142857,1.0633558321106311,0.153614770915233,32.602939923739,
gp,6,0.8,mondrian,ALL,66,0.6666666666666666,0.5398613431497498,0.7779692372780056,-0.13333333333333341,0.3333333333333333,1.0593334478767407,0.17464726031630415,40.901540008484545,
gp,6,0.8,mondrian,baseline,17,0.5294117647058824,0.27811830033110657,0.7701673127340096,-0.2705882352941177,0.47058823529411764,1.01120488695178,0.15070654161590827,53.2002834319853,
gp,6,0.8,mondrian,elevated_risk,49,0.7142857142857143,0.5673702803535065,0.8341582083454184,-0.08571428571428574,0.2857142857142857,1.0761773212758803,0.18080344512497737,36.634629024821024,
gp,6,0.9,marginal,ALL,66,0.7121212121212122,0.5874932401392494,0.816959774581892,-0.18787878787878787,0.2878787878787879,1.0823730292369458,0.18662006327314026,33.936093441926495,
gp,6,0.9,marginal,baseline,17,0.6470588235294118,0.3832836634434029,0.857902516889779,-0.2529411764705882,0.35294117647058826,1.0691984660368794,0.18305387320031052,32.550024095968524,
gp,6,0.9,marginal,elevated_risk,49,0.7346938775510204,0.5891828588435798,0.850529271279232,-0.16530612244897958,0.2653061224489796,1.0869838189710679,0.1877097324620605,34.41697464358539,
gp,6,0.9,adaptive,ALL,66,0.7575757575757576,0.6363888076622838,0.8546316735018541,-0.14242424242424245,0.24242424242424243,1.1012901518366853,0.17950974731510264,21.63858688398297,
gp,6,0.9,adaptive,baseline,17,0.7647058823529411,0.5010067267954201,0.9318922595626433,-0.1352941176470589,0.23529411764705882,1.0973284599210094,0.1662795146012641,17.271553023607236,
gp,6,0.9,adaptive,elevated_risk,49,0.7551020408163265,0.6113040853115663,0.8665712891577062,-0.14489795918367354,0.24489795918367346,1.1026766515738804,0.1841582074578027,23.153680264113326,
gp,6,0.9,mondrian,ALL,66,0.7727272727272727,0.6530018980228203,0.8668572164845951,-0.12727272727272732,0.22727272727272727,1.1411263873371222,0.23733947147507764,25.050330071410695,
gp,6,0.9,mondrian,baseline,17,0.6470588235294118,0.3832836634434029,0.857902516889779,-0.2529411764705882,0.35294117647058826,1.0515842326102256,0.16346479369380848,37.60780012969326,
gp,6,0.9,mondrian,elevated_risk,49,0.8163265306122449,0.6797787855711315,0.9124096646871527,-0.0836734693877551,0.1836734693877551,1.1724640523144223,0.2576550078649267,20.693656785884095,
gp,6,0.95,marginal,ALL,66,0.8333333333333334,0.7213265468376222,0.9137520659512851,-0.11666666666666659,0.16666666666666666,1.1676609038643873,0.24694852581641705,21.535020869377668,
gp,6,0.95,marginal,baseline,17,0.8823529411764706,0.6355908378987498,0.9854206831596976,-0.0676470588235294,0.11764705882352941,1.153936707693395,0.21839790702039133,23.96012911003562,
gp,6,0.95,marginal,elevated_risk,49,0.8163265306122449,0.6797787855711315,0.9124096646871527,-0.13367346938775504,0.1836734693877551,1.1724640523144223,0.2576550078649267,20.693656785884095,
gp,6,0.95,adaptive,ALL,66,0.9090909090909091,0.8125573488135269,0.9659028672287315,-0.040909090909090895,0.09090909090909091,1.144065269235009,0.19062855718034252,18.503061173819134,
gp,6,0.95,adaptive,baseline,17,0.9411764705882353,0.7131106033327794,0.9985118256087334,-0.008823529411764675,0.058823529411764705,1.142616449948529,0.17939127972794836,17.534515898381382,
gp,6,0.95,adaptive,elevated_risk,49,0.8979591836734694,0.7777233037173732,0.9660282950160443,-0.05204081632653057,0.10204081632653061,1.1445723221817563,0.19471483989030405,18.839087085705703,
gp,6,0.95,mondrian,ALL,66,0.9090909090909091,0.8125573488135269,0.9659028672287315,-0.040909090909090895,0.09090909090909091,1.1830733161268328,0.2457483637362641,24.405805049861808,
gp,6,0.95,mondrian,baseline,17,0.6470588235294118,0.3832836634434029,0.857902516889779,-0.30294117647058816,0.35294117647058826,1.0724406988990516,0.18665961384069368,31.61904474144072,
gp,6,0.95,mondrian,elevated_risk,49,1.0,0.9274807363357226,1.0,0.050000000000000044,0.0,1.2217921509015857,0.25901318514139215,21.903252503803817,
gp,7,0.8,marginal,ALL,71,0.8309859154929577,0.7233736433833169,0.9095000535243292,0.030985915492957705,0.16901408450704225,1.1119851660923026,0.1781470364864789,18.184454061721503,
gp,7,0.8,marginal,baseline,51,0.803921568627451,0.6688426487470712,0.9017565834884013,0.0039215686274509665,0.19607843137254902,1.100153767348063,0.171273224637034,19.564201068722806,
gp,7,0.8,marginal,elevated_risk,20,0.9,0.6830172859809176,0.9876514728297052,0.09999999999999998,0.1,1.1417620638244417,0.19380405236576997,14.666099193868163,
gp,7,0.8,adaptive,ALL,71,0.8873239436619719,0.789999506334595,0.9500803297672589,0.08732394366197183,0.11267605633802817,1.1051902966013134,0.15563743037820157,17.30766829063386,
gp,7,0.8,adaptive,baseline,51,0.8823529411764706,0.7613239527359256,0.9555798581436852,0.08235294117647052,0.11764705882352941,1.0905981650076686,0.14217383086936436,18.189992356514406,
gp,7,0.8,adaptive,elevated_risk,20,0.9,0.6830172859809176,0.9876514728297052,0.09999999999999998,0.1,1.1419153212201836,0.18929642915029468,15.057741922638476,
gp,7,0.8,mondrian,ALL,71,0.8309859154929577,0.7233736433833169,0.9095000535243292,0.030985915492957705,0.16901408450704225,1.1036250581829492,0.17222428219167088,21.740054484200865,
gp,7,0.8,mondrian,baseline,51,0.7647058823529411,0.6250694916401415,0.8720918997481721,-0.03529411764705892,0.23529411764705882,1.0702417461212324,0.14650131331264715,23.230313057644363,
gp,7,0.8,mondrian,elevated_risk,20,1.0,0.8315665290169146,1.0,0.19999999999999996,0.0,1.1876431435091503,0.22238407150576708,17.939895121919932,
gp,7,0.9,marginal,ALL,71,0.9859154929577465,0.9240065838788966,0.9996434747253966,0.08591549295774648,0.014084507042253521,1.213243558900938,0.25170462012301154,20.740443832602885,
gp,7,0.9,marginal,baseline,51,0.9803921568627451,0.8955251036044829,0.9995036955922623,0.08039215686274503,0.0196078431372549,1.2017887794533197,0.24023740800007765,19.797989791334253,
gp,7,0.9,marginal,elevated_risk,20,1.0,0.8315665290169146,1.0,0.09999999999999998,0.0,1.2420725928578895,0.2803726504303464,23.143701637837893,
gp,7,0.9,adaptive,ALL,71,0.9577464788732394,0.8814449055470013,0.9912000804384358,0.05774647887323936,0.04225352112676056,1.1603149218764743,0.19941764515554872,18.5652035954403,
gp,7,0.9,adaptive,baseline,51,0.9411764705882353,0.8375777819279495,0.9877009117447599,0.04117647058823526,0.058823529411764705,1.1443782761293124,0.18712949271857093,18.331241773975066,
gp,7,0.9,adaptive,elevated_risk,20,1.0,0.8315665290169146,1.0,0.09999999999999998,0.0,1.2004237780535694,0.2289092110042954,19.161806240176624,
gp,7,0.9,mondrian,ALL,71,0.9436619718309859,0.8619885567791707,0.9844383649587586,0.04366197183098586,0.056338028169014086,1.1897215978011484,0.23886524096019132,20.570503504135946,
gp,7,0.9,mondrian,baseline,51,0.9215686274509803,0.8111939930574618,0.978216437943731,0.021568627450980316,0.0784313725490196,1.1582132484552083,0.2089853297959529,18.551043132157247,
gp,7,0.9,mondrian,elevated_risk,20,1.0,0.8315665290169146,1.0,0.09999999999999998,0.0,1.269020835064986,0.3090830321961518,25.72012745268164,
gp,7,0.95,marginal,ALL,71,1.0,0.9493705920455963,1.0,0.050000000000000044,0.0,1.2604679550298215,0.29728813209067884,24.669309361073125,
gp,7,0.95,marginal,baseline,51,1.0,0.9302229692504613,1.0,0.050000000000000044,0.0,1.2491888214556974,0.2843759983982073,23.513589587020153,
gp,7,0.95,marginal,elevated_risk,20,1.0,0.8315665290169146,1.0,0.050000000000000044,0.0,1.2888549288952194,0.33021407300648137,27.61639478490821,
gp,7,0.95,adaptive,ALL,71,0.971830985915493,0.9019199313429451,0.9965702092287638,0.02183098591549304,0.028169014084507043,1.2091062169947084,0.24655467219104613,21.96762730940403,
gp,7,0.95,adaptive,baseline,51,0.9607843137254902,0.8654135088703359,0.9952150073052927,0.010784313725490269,0.0392156862745098,1.1919795298363358,0.23216386307776204,21.126337692308372,
gp,7,0.95,adaptive,elevated_risk,20,1.0,0.8315665290169146,1.0,0.050000000000000044,0.0,1.2522101325189388,0.28181215451859193,24.11291583299795,
gp,7,0.95,mondrian,ALL,71,0.9859154929577465,0.9240065838788966,0.9996434747253966,0.03591549295774654,0.014084507042253521,1.2491005224303875,0.28959072368852556,23.724595649751873,
gp,7,0.95,mondrian,baseline,51,0.9803921568627451,0.8955251036044829,0.9995036955922623,0.0303921568627451,0.0196078431372549,1.2299649961625831,0.26975941863167924,21.88326255898897,
gp,7,0.95,mondrian,elevated_risk,20,1.0,0.8315665290169146,1.0,0.050000000000000044,0.0,1.2972602219760112,0.33916898633064124,28.41999503119726,
